1540502966	70
1540502967	60
1540502968	82
1540502969	76
1540502970	74
1540502971	72
1540502972	72
1540502973	70
1540502974	69
1540502975	66
1540502976	65
1540502977	64
1540502978	62
1540502979	61
1540502980	80
1540502981	78
1540502982	77
1540502983	76
1540502984	74
1540502985	72
1540502986	71
1540502987	70
1540502988	69
1540502989	67
1540502990	67
1540502991	65
1540502992	63
1540502993	63
1540502994	81
1540502995	79
1540502996	79
1540502997	73
1540502998	74
1540502999	74
1540503000	72
1540503001	70
1540503002	71
1540503003	68
1540503004	66
1540503005	66
1540503006	64
1540503007	62
1540503008	60
1540503009	80
1540503010	77
1540503011	78
1540503012	77
1540503013	75
1540503014	72
1540503015	85
1540503016	70
1540503017	68
1540503018	66
1540503019	64
1540503020	64
1540503021	69
1540503022	81
1540503023	88
1540503024	85
1540503025	77
1540503026	74
1540503027	73
1540503028	72
1540503029	70
1540503030	88
1540503031	67
1540503032	64
1540503033	70
1540503034	68
1540503035	80
1540503036	78
1540503037	76
1540503038	81
1540503039	80
1540503040	70
1540503041	70
1540503042	69
1540503043	68
1540503044	66
1540503045	64
1540503046	63
1540503047	62
1540503048	69
1540503049	78
1540503050	79
1540503051	77
1540503052	75
1540503053	74
1540503054	72
1540503055	71
1540503056	69
1540503057	68
1540503058	64
1540503059	66
1540503060	64
1540503061	68
1540503062	60
1540503063	80
1540503064	75
1540503065	76
1540503066	75
1540503067	73
1540503068	71
1540503069	69
1540503070	69
1540503071	67
1540503072	63
1540503073	63
1540503074	83
1540503075	62
1540503076	80
1540503077	78
1540503078	75
1540503079	72
1540503080	73
1540503081	68
1540503082	70
1540503083	68
1540503084	67
1540503085	65
1540503086	64
1540503087	63
1540503088	81
1540503089	57
1540503090	79
1540503091	77
1540503092	75
1540503093	75
1540503094	73
1540503095	72
1540503096	71
1540503097	68
1540503098	67
1540503099	64
1540503100	63
1540503101	63
1540503102	80
1540503103	77
1540503104	76
1540503105	77
1540503106	76
1540503107	73
1540503108	72
1540503109	71
1540503110	67
1540503111	66
1540503112	66
1540503113	64
1540503114	63
1540503115	80
1540503116	80
1540503117	79
1540503118	78
1540503119	75
1540503120	74
1540503121	72
1540503122	75
1540503123	70
1540503124	69
1540503125	74
1540503126	72
1540503127	63
1540503128	61
1540503129	81
1540503130	58
1540503131	78
1540503132	76
1540503133	74
1540503134	72
1540503135	93
1540503136	70
1540503137	68
1540503138	66
1540503139	65
1540503140	65
1540503141	63
1540503142	80
1540503143	80
1540503144	77
1540503145	84
1540503146	75
1540503147	74
1540503148	73
1540503149	78
1540503150	70
1540503151	67
1540503152	66
1540503153	71
1540503154	63
1540503155	79
1540503156	79
1540503157	78
1540503158	95
1540503159	76
1540503160	74
1540503161	73
1540503162	71
1540503163	69
1540503164	77
1540503165	68
1540503166	67
1540503167	85
1540503168	91
1540503169	82
1540503170	81
1540503171	77
1540503172	85
1540503173	77
1540503174	73
1540503175	73
1540503176	71
1540503177	77
1540503178	69
1540503179	66
1540503180	72
1540503181	64
1540503182	64
1540503183	62
1540503184	80
1540503185	78
1540503186	76
1540503187	76
1540503188	74
1540503189	73
1540503190	70
1540503191	68
1540503192	74
1540503193	73
1540503194	63
1540503195	73
1540503196	80
1540503197	79
1540503198	78
1540503199	84
1540503200	75
1540503201	75
1540503202	73
1540503203	71
1540503204	70
1540503205	-
1540503206	62
1540503207	79
1540503208	78
1540503209	76
1540503210	75
1540503211	72
1540503212	71
1540503213	69
1540503214	68
1540503215	68
1540503216	65
1540503217	65
1540503218	62
1540503219	61
1540503220	77
1540503221	78
1540503222	76
1540503223	74
1540503224	73
1540503225	71
1540503226	70
1540503227	69
1540503228	68
1540503229	67
1540503230	63
1540503231	64
1540503232	61
1540503233	81
1540503234	79
1540503235	77
1540503236	76
1540503237	74
1540503238	74
1540503239	86
1540503240	77
1540503241	68
1540503242	68
1540503243	64
1540503244	65
1540503245	63
1540503246	61
1540503247	80
1540503248	78
1540503249	85
1540503250	76
1540503251	74
1540503252	81
1540503253	93
1540503254	70
1540503255	76
1540503256	67
1540503257	73
1540503258	64
1540503259	64
1540503260	77
1540503261	80
1540503262	79
1540503263	75
1540503264	75
1540503265	74
1540503266	73
1540503267	71
1540503268	70
1540503269	63
1540503270	65
1540503271	63
1540503272	61
1540503273	62
1540503274	77
1540503275	79
1540503276	77
1540503277	59
1540503278	73
1540503279	72
1540503280	70
1540503281	68
1540503282	64
1540503283	64
1540503284	71
1540503285	69
1540503286	78
1540503287	79
1540503288	78
1540503289	76
1540503290	77
1540503291	79
1540503292	65
1540503293	77
1540503294	75
1540503295	75
1540503296	71
1540503297	70
1540503298	72
1540503299	69
1540503300	70
1540503301	77
1540503302	71
1540503303	68
1540503304	67
1540503305	68
1540503306	69
1540503307	89
1540503308	67
1540503309	64
1540503310	64
1540503311	64
1540503312	65
1540503313	61
1540503314	61
1540503315	60
1540503316	63
1540503317	60
1540503318	59
1540503319	60
1540503320	59
1540503321	77
1540503322	81
1540503323	187
1540503324	80
1540503325	56
1540503326	78
1540503327	75
1540503328	56
1540503329	74
1540503330	83
1540503331	64
1540503332	132
1540503333	55
1540503334	76
1540503335	62
1540503336	76
1540503337	62
1540503338	80
1540503339	77
1540503340	73
1540503341	70
1540503342	72
1540503343	71
1540503344	70
1540503345	57
1540503346	78
1540503347	75
1540503348	66
1540503349	81
1540503350	66
1540503351	136
1540503352	74
1540503353	67
1540503354	76
1540503355	55
1540503356	63
1540503357	60
1540503358	66
1540503359	128
1540503360	100
1540503361	72
1540503362	79
1540503363	73
1540503364	79
1540503365	79
1540503366	76
1540503367	67
1540503368	55
1540503369	54
1540503370	72
1540503371	74
1540503372	72
1540503373	72
1540503374	61
1540503375	61
1540503376	70
1540503377	171
1540503378	208
1540503379	256
1540503380	411
1540503381	331
1540503382	118
1540503383	99
1540503384	69
1540503385	73
1540503386	66
1540503387	67
1540503388	64
1540503389	67
1540503390	67
1540503391	67
1540503392	86
1540503393	64
1540503394	65
1540503395	66
1540503396	63
1540503397	65
1540503398	85
1540503399	72
1540503400	64
1540503401	64
1540503402	79
1540503403	64
1540503404	61
1540503405	71
1540503406	62
1540503407	65
1540503408	61
1540503409	62
1540503410	71
1540503411	64
1540503412	61
1540503413	59
1540503414	58
1540503415	62
1540503416	77
1540503417	77
1540503418	86
1540503419	85
1540503420	66
1540503421	76
1540503422	82
1540503423	83
1540503424	53
1540503425	76
1540503426	55
1540503427	82
1540503428	73
1540503429	72
1540503430	74
1540503431	80
1540503432	69
1540503433	70
1540503434	77
1540503435	69
1540503436	68
1540503437	70
1540503438	69
1540503439	68
1540503440	66
1540503441	65
1540503442	73
1540503443	66
1540503444	64
1540503445	64
1540503446	65
1540503447	-
1540503448	63
1540503449	70
1540503450	58
1540503451	78
1540503452	59
1540503453	56
1540503454	75
1540503455	81
1540503456	73
1540503457	98
1540503458	69
1540503459	67
1540503460	65
1540503461	65
1540503462	62
1540503463	87
1540503464	85
1540503465	77
1540503466	84
1540503467	81
1540503468	72
1540503469	76
1540503470	75
1540503471	65
1540503472	121
1540503473	63
1540503474	63
1540503475	70
1540503476	80
1540503477	96
1540503478	84
1540503479	81
1540503480	74
1540503481	73
1540503482	68
1540503483	113
1540503484	65
1540503485	66
1540503486	65
1540503487	63
1540503488	59
1540503489	80
1540503490	78
1540503491	74
1540503492	94
1540503493	89
1540503494	74
1540503495	70
1540503496	70
1540503497	68
1540503498	67
1540503499	74
1540503500	62
1540503501	64
1540503502	60
1540503503	58
1540503504	95
1540503505	94
1540503506	65
1540503507	78
1540503508	53
1540503509	73
1540503510	60
1540503511	70
1540503512	70
1540503513	67
1540503514	65
1540503515	66
1540503516	70
1540503517	64
1540503518	80
1540503519	80
1540503520	65
1540503521	84
1540503522	74
1540503523	184
1540503524	90
1540503525	77
1540503526	76
1540503527	57
1540503528	81
1540503529	72
1540503530	71
1540503531	68
1540503532	72
1540503533	63
1540503534	77
1540503535	68
1540503536	78
1540503537	65
1540503538	63
1540503539	69
1540503540	75
1540503541	73
1540503542	64
1540503543	72
1540503544	66
1540503545	80
1540503546	87
1540503547	78
1540503548	75
1540503549	82
1540503550	71
1540503551	70
1540503552	70
1540503553	68
1540503554	67
1540503555	73
1540503556	64
1540503557	63
1540503558	69
1540503559	58
1540503560	85
1540503561	55
1540503562	76
1540503563	73
1540503564	83
1540503565	144
1540503566	168
1540503567	178
1540503568	68
1540503569	65
1540503570	92
1540503571	60
1540503572	141
1540503573	139
1540503574	153
1540503575	113
1540503576	137
1540503577	164
1540503578	101
1540503579	70
1540503580	119
1540503581	167
1540503582	76
1540503583	74
1540503584	67
1540503585	72
1540503586	79
1540503587	84
1540503588	100
1540503589	92
1540503590	86
1540503591	84
1540503592	129
1540503593	141
1540503594	137
1540503595	129
1540503596	63
1540503597	127
1540503598	73
1540503599	73
1540503600	98
1540503601	139
1540503602	196
1540503603	173
1540503604	161
1540503605	63
1540503606	148
1540503607	114
1540503608	165
1540503609	191
1540503610	73
1540503611	71
1540503612	69
1540503613	68
1540503614	73
1540503615	65
1540503616	62
1540503617	71
1540503618	69
1540503619	60
1540503620	73
1540503621	66
1540503622	89
1540503623	76
1540503624	74
1540503625	80
1540503626	71
1540503627	71
1540503628	69
1540503629	69
1540503630	67
1540503631	88
1540503632	71
1540503633	73
1540503634	71
1540503635	69
1540503636	74
1540503637	116
1540503638	70
1540503639	69
1540503640	67
1540503641	59
1540503642	80
1540503643	77
1540503644	75
1540503645	74
1540503646	74
1540503647	80
1540503648	72
1540503649	69
1540503650	67
1540503651	67
1540503652	65
1540503653	62
1540503654	62
1540503655	81
1540503656	86
1540503657	77
1540503658	82
1540503659	101
1540503660	80
1540503661	69
1540503662	67
1540503663	75
1540503664	64
1540503665	62
1540503666	64
1540503667	63
1540503668	78
1540503669	78
1540503670	75
1540503671	76
1540503672	72
1540503673	73
1540503674	79
1540503675	68
1540503676	68
1540503677	66
1540503678	65
1540503679	62
1540503680	119
1540503681	82
1540503682	87
1540503683	78
1540503684	77
1540503685	75
1540503686	71
1540503687	94
1540503688	69
1540503689	69
1540503690	67
1540503691	67
1540503692	63
1540503693	63
1540503694	61
1540503695	59
1540503696	81
1540503697	79
1540503698	57
1540503699	78
1540503700	73
1540503701	72
1540503702	70
1540503703	70
1540503704	68
1540503705	126
1540503706	64
1540503707	63
1540503708	62
1540503709	60
1540503710	79
1540503711	79
1540503712	78
1540503713	74
1540503714	72
1540503715	70
1540503716	70
1540503717	69
1540503718	66
1540503719	68
1540503720	66
1540503721	63
1540503722	61
1540503723	59
1540503724	80
1540503725	79
1540503726	77
1540503727	76
1540503728	71
1540503729	70
1540503730	70
1540503731	69
1540503732	67
1540503733	65
1540503734	65
1540503735	64
1540503736	59
1540503737	79
1540503738	56
1540503739	58
1540503740	81
1540503741	72
1540503742	77
1540503743	68
1540503744	61
1540503745	69
1540503746	68
1540503747	73
1540503748	73
1540503749	69
1540503750	59
1540503751	70
1540503752	96
1540503753	74
1540503754	75
1540503755	72
1540503756	62
1540503757	68
1540503758	68
1540503759	85
1540503760	65
1540503761	105
1540503762	70
1540503763	62
1540503764	79
1540503765	80
1540503766	85
1540503767	73
1540503768	72
1540503769	70
1540503770	69
1540503771	69
1540503772	66
1540503773	73
1540503774	66
1540503775	61
1540503776	60
1540503777	81
1540503778	78
1540503779	100
1540503780	73
1540503781	72
1540503782	79
1540503783	78
1540503784	67
1540503785	66
1540503786	66
1540503787	62
1540503788	63
1540503789	79
1540503790	67
1540503791	77
1540503792	74
1540503793	72
1540503794	71
1540503795	71
1540503796	68
1540503797	68
1540503798	66
1540503799	65
1540503800	63
1540503801	71
1540503802	79
1540503803	67
1540503804	77
1540503805	76
1540503806	80
1540503807	71
1540503808	69
1540503809	68
1540503810	69
1540503811	68
1540503812	66
1540503813	64
1540503814	72
1540503815	60
1540503816	80
1540503817	79
1540503818	80
1540503819	75
1540503820	63
1540503821	140
1540503822	71
1540503823	81
1540503824	70
1540503825	69
1540503826	97
1540503827	77
1540503828	77
1540503829	75
1540503830	59
1540503831	82
1540503832	121
1540503833	120
1540503834	184
1540503835	234
1540503836	241
1540503837	349
1540503838	399
1540503839	327
1540503840	463
1540503841	415
1540503842	394
1540503843	366
1540503844	605
1540503845	375
1540503846	511
1540503847	895
1540503848	322
1540503849	372
1540503850	379
1540503851	419
1540503852	443
1540503853	476
1540503854	270
1540503855	321
1540503856	293
1540503857	245
1540503858	142
1540503859	227
1540503860	259
1540503861	335
1540503862	202
1540503863	102
1540503864	128
1540503865	112
1540503866	290
1540503867	215
1540503868	169
1540503869	185
1540503870	205
1540503871	191
1540503872	112
1540503873	171
1540503874	192
1540503875	124
1540503876	162
1540503877	171
1540503878	83
1540503879	61
1540503880	60
1540503881	98
1540503882	63
1540503883	83
1540503884	74
1540503885	71
1540503886	70
1540503887	188
1540503888	74
1540503889	72
1540503890	69
1540503891	70
1540503892	68
1540503893	68
1540503894	66
1540503895	63
1540503896	70
1540503897	62
1540503898	79
1540503899	80
1540503900	79
1540503901	96
1540503902	75
1540503903	72
1540503904	70
1540503905	69
1540503906	68
1540503907	65
1540503908	71
1540503909	65
1540503910	62
1540503911	63
1540503912	87
1540503913	76
1540503914	55
1540503915	75
1540503916	71
1540503917	79
1540503918	64
1540503919	67
1540503920	67
1540503921	103
1540503922	68
1540503923	61
1540503924	81
1540503925	67
1540503926	78
1540503927	74
1540503928	75
1540503929	71
1540503930	71
1540503931	66
1540503932	68
1540503933	86
1540503934	65
1540503935	61
1540503936	62
1540503937	80
1540503938	76
1540503939	75
1540503940	76
1540503941	72
1540503942	70
1540503943	68
1540503944	95
1540503945	65
1540503946	62
1540503947	70
1540503948	60
1540503949	80
1540503950	78
1540503951	75
1540503952	121
1540503953	75
1540503954	73
1540503955	72
1540503956	68
1540503957	67
1540503958	67
1540503959	67
1540503960	66
1540503961	63
1540503962	63
1540503963	61
1540503964	81
1540503965	79
1540503966	76
1540503967	76
1540503968	74
1540503969	91
1540503970	69
1540503971	68
1540503972	66
1540503973	75
1540503974	72
1540503975	61
1540503976	63
1540503977	60
1540503978	78
1540503979	59
1540503980	74
1540503981	73
1540503982	71
1540503983	71
1540503984	68
1540503985	66
1540503986	64
1540503987	176
1540503988	299
1540503989	269
1540503990	282
1540503991	304
1540503992	307
1540503993	86
1540503994	81
1540503995	77
1540503996	76
1540503997	74
1540503998	73
1540503999	79
1540504000	70
1540504001	68
1540504002	145
1540504003	67
1540504004	65
1540504005	187
1540504006	64
1540504007	80
1540504008	77
1540504009	268
1540504010	76
1540504011	74
1540504012	75
1540504013	71
1540504014	70
1540504015	70
1540504016	67
1540504017	68
1540504018	65
1540504019	63
1540504020	62
1540504021	60
1540504022	78
1540504023	73
1540504024	79
1540504025	76
1540504026	73
1540504027	71
1540504028	78
1540504029	70
1540504030	77
1540504031	66
1540504032	64
1540504033	63
1540504034	72
1540504035	61
1540504036	79
1540504037	78
1540504038	75
1540504039	54
1540504040	73
1540504041	72
1540504042	69
1540504043	68
1540504044	66
1540504045	73
1540504046	63
1540504047	61
1540504048	80
1540504049	86
1540504050	76
1540504051	75
1540504052	73
1540504053	72
1540504054	69
1540504055	68
1540504056	75
1540504057	73
1540504058	82
1540504059	70
1540504060	95
1540504061	70
1540504062	77
1540504063	65
1540504064	64
1540504065	91
1540504066	63
1540504067	82
1540504068	79
1540504069	77
1540504070	84
1540504071	76
1540504072	74
1540504073	80
1540504074	69
1540504075	78
1540504076	68
1540504077	66
1540504078	81
1540504079	65
1540504080	73
1540504081	79
1540504082	87
1540504083	68
1540504084	78
1540504085	73
1540504086	74
1540504087	71
1540504088	71
1540504089	68
1540504090	83
1540504091	81
1540504092	65
1540504093	64
1540504094	62
1540504095	80
1540504096	81
1540504097	78
1540504098	66
1540504099	78
1540504100	78
1540504101	79
1540504102	78
1540504103	80
1540504104	87
1540504105	80
1540504106	78
1540504107	78
1540504108	65
1540504109	65
1540504110	64
1540504111	79
1540504112	85
1540504113	65
1540504114	196
1540504115	88
1540504116	69
1540504117	86
1540504118	70
1540504119	69
1540504120	68
1540504121	67
1540504122	65
1540504123	66
1540504124	80
1540504125	104
1540504126	64
1540504127	143
1540504128	85
1540504129	61
1540504130	62
1540504131	68
1540504132	60
1540504133	59
1540504134	85
1540504135	77
1540504136	84
1540504137	77
1540504138	60
1540504139	73
1540504140	73
1540504141	73
1540504142	74
1540504143	80
1540504144	72
1540504145	73
1540504146	72
1540504147	71
1540504148	70
1540504149	90
1540504150	70
1540504151	70
1540504152	69
1540504153	75
1540504154	69
1540504155	67
1540504156	66
1540504157	66
1540504158	64
1540504159	73
1540504160	71
1540504161	72
1540504162	71
1540504163	62
1540504164	59
1540504165	68
1540504166	58
1540504167	79
1540504168	79
1540504169	78
1540504170	77
1540504171	77
1540504172	57
1540504173	76
1540504174	77
1540504175	74
1540504176	75
1540504177	75
1540504178	58
1540504179	65
1540504180	72
1540504181	63
1540504182	71
1540504183	69
1540504184	71
1540504185	71
1540504186	79
1540504187	58
1540504188	69
1540504189	97
1540504190	69
1540504191	76
1540504192	67
1540504193	78
1540504194	67
1540504195	68
1540504196	67
1540504197	65
1540504198	64
1540504199	74
1540504200	65
1540504201	65
1540504202	63
1540504203	73
1540504204	62
1540504205	61
1540504206	71
1540504207	80
1540504208	60
1540504209	61
1540504210	69
1540504211	60
1540504212	81
1540504213	66
1540504214	77
1540504215	68
1540504216	68
1540504217	89
1540504218	80
1540504219	78
1540504220	78
1540504221	85
1540504222	85
1540504223	62
1540504224	84
1540504225	83
1540504226	87
1540504227	81
1540504228	-
1540504229	86
1540504230	76
1540504231	79
1540504232	83
1540504233	77
1540504234	75
1540504235	83
1540504236	3003
1540504237	2798
1540504238	2476
1540504239	2028
1540504240	2478
1540504241	3901
1540504242	4714
1540504243	5767
1540504244	7029
1540504245	6935
1540504246	5977
1540504247	-
1540504248	3995
1540504249	3005
1540504250	2008
1540504251	1021
1540504252	73
1540504253	84
1540504254	70
1540504255	70
1540504256	75
1540504257	85
1540504258	77
1540504259	82
1540504260	81
1540504261	72
1540504262	71
1540504263	67
1540504264	66
1540504265	74
1540504266	73
1540504267	72
1540504268	62
1540504269	78
1540504270	78
1540504271	76
1540504272	76
1540504273	74
1540504274	81
1540504275	82
1540504276	69
1540504277	69
1540504278	68
1540504279	67
1540504280	65
1540504281	70
1540504282	62
1540504283	81
1540504284	67
1540504285	79
1540504286	77
1540504287	75
1540504288	75
1540504289	82
1540504290	81
1540504291	70
1540504292	85
1540504293	68
1540504294	67
1540504295	66
1540504296	64
1540504297	63
1540504298	60
1540504299	81
1540504300	88
1540504301	78
1540504302	75
1540504303	74
1540504304	73
1540504305	80
1540504306	74
1540504307	69
1540504308	68
1540504309	65
1540504310	72
1540504311	90
1540504312	82
1540504313	81
1540504314	79
1540504315	63
1540504316	85
1540504317	215
1540504318	74
1540504319	73
1540504320	70
1540504321	70
1540504322	64
1540504323	68
1540504324	65
1540504325	65
1540504326	72
1540504327	62
1540504328	71
1540504329	78
1540504330	78
1540504331	78
1540504332	75
1540504333	84
1540504334	74
1540504335	80
1540504336	77
1540504337	68
1540504338	67
1540504339	68
1540504340	65
1540504341	66
1540504342	81
1540504343	73
1540504344	72
1540504345	71
1540504346	69
1540504347	75
1540504348	67
1540504349	67
1540504350	71
1540504351	69
1540504352	68
1540504353	67
1540504354	65
1540504355	74
1540504356	63
1540504357	60
1540504358	79
1540504359	78
1540504360	78
1540504361	76
1540504362	91
1540504363	93
1540504364	71
1540504365	71
1540504366	85
1540504367	268
1540504368	221
1540504369	240
1540504370	87
1540504371	69
1540504372	81
1540504373	87
1540504374	76
1540504375	326
1540504376	437
1540504377	627
1540504378	592
1540504379	515
1540504380	548
1540504381	140
1540504382	425
1540504383	888
1540504384	649
1540504385	1002
1540504386	196
1540504387	905
1540504388	830
1540504389	467
1540504390	454
1540504391	261
1540504392	254
1540504393	209
1540504394	69
1540504395	71
1540504396	67
1540504397	66
1540504398	59
1540504399	67
1540504400	79
1540504401	76
1540504402	92
1540504403	74
1540504404	80
1540504405	71
1540504406	117
1540504407	77
1540504408	77
1540504409	63
1540504410	71
1540504411	61
1540504412	81
1540504413	79
1540504414	65
1540504415	76
1540504416	73
1540504417	93
1540504418	70
1540504419	74
1540504420	69
1540504421	67
1540504422	65
1540504423	82
1540504424	59
1540504425	81
1540504426	79
1540504427	84
1540504428	75
1540504429	74
1540504430	73
1540504431	70
1540504432	76
1540504433	89
1540504434	65
1540504435	65
1540504436	63
1540504437	61
1540504438	87
1540504439	80
1540504440	64
1540504441	74
1540504442	72
1540504443	74
1540504444	77
1540504445	83
1540504446	98
1540504447	68
1540504448	66
1540504449	65
1540504450	62
1540504451	61
1540504452	81
1540504453	85
1540504454	75
1540504455	54
1540504456	75
1540504457	97
1540504458	72
1540504459	69
1540504460	70
1540504461	68
1540504462	67
1540504463	74
1540504464	79
1540504465	63
1540504466	73
1540504467	64
1540504468	61
1540504469	69
1540504470	64
1540504471	63
1540504472	61
1540504473	65
1540504474	63
1540504475	69
1540504476	76
1540504477	69
1540504478	63
1540504479	70
1540504480	65
1540504481	65
1540504482	63
1540504483	61
1540504484	54
1540504485	81
1540504486	64
1540504487	279
1540504488	62
1540504489	65
1540504490	73
1540504491	541
1540504492	526
1540504493	414
1540504494	599
1540504495	90
1540504496	995
1540504497	867
1540504498	348
1540504499	215
1540504500	80
1540504501	82
1540504502	88
1540504503	78
1540504504	75
1540504505	75
1540504506	98
1540504507	81
1540504508	77
1540504509	80
1540504510	79
1540504511	81
1540504512	68
1540504513	66
1540504514	136
1540504515	73
1540504516	63
1540504517	170
1540504518	85
1540504519	171
1540504520	208
1540504521	225
1540504522	73
1540504523	70
1540504524	68
1540504525	65
1540504526	74
1540504527	63
1540504528	63
1540504529	62
1540504530	78
1540504531	78
1540504532	78
1540504533	74
1540504534	74
1540504535	72
1540504536	447
1540504537	113
1540504538	242
1540504539	132
1540504540	94
1540504541	133
1540504542	110
1540504543	138
1540504544	120
1540504545	154
1540504546	120
1540504547	404
1540504548	65
1540504549	65
1540504550	65
1540504551	63
1540504552	64
1540504553	62
1540504554	81
1540504555	78
1540504556	65
1540504557	66
1540504558	65
1540504559	63
1540504560	62
1540504561	79
1540504562	81
1540504563	62
1540504564	64
1540504565	65
1540504566	64
1540504567	80
1540504568	67
1540504569	67
1540504570	62
1540504571	62
1540504572	61
1540504573	61
1540504574	62
1540504575	91
1540504576	89
1540504577	65
1540504578	68
1540504579	61
1540504580	60
1540504581	63
1540504582	64
1540504583	66
1540504584	82
1540504585	65
1540504586	62
1540504587	59
1540504588	64
1540504589	65
1540504590	61
1540504591	60
1540504592	62
1540504593	64
1540504594	63
1540504595	64
1540504596	63
1540504597	60
1540504598	63
1540504599	60
1540504600	63
1540504601	71
1540504602	63
1540504603	76
1540504604	61
1540504605	64
1540504606	63
1540504607	61
1540504608	62
1540504609	63
1540504610	63
1540504611	82
1540504612	64
1540504613	64
1540504614	64
1540504615	64
1540504616	64
1540504617	65
1540504618	62
1540504619	62
1540504620	63
1540504621	62
1540504622	62
1540504623	62
1540504624	64
1540504625	63
1540504626	64
1540504627	63
1540504628	61
1540504629	76
1540504630	62
1540504631	62
1540504632	63
1540504633	65
1540504634	74
1540504635	63
1540504636	63
1540504637	62
1540504638	61
1540504639	63
1540504640	65
1540504641	63
1540504642	-
1540504643	65
1540504644	-
1540504645	-
1540504646	-
1540504647	-
1540504648	-
1540504649	65
1540504650	-
1540504651	-
1540504652	79
1540504653	204
1540504654	-
1540504655	-
1540504656	63
1540504657	121
1540504658	63
1540504659	-
1540504660	63
1540504661	90
1540504662	2115
1540504663	-
1540504664	-
1540504665	2769
1540504666	1912
1540504667	972
1540504668	162
1540504669	113
1540504670	105
1540504671	119
1540504672	91
1540504673	189
1540504674	115
1540504675	157
1540504676	141
1540504677	189
1540504678	262
1540504679	374
1540504680	495
1540504681	649
1540504682	692
1540504683	62
1540504684	667
1540504685	269
1540504686	547
1540504687	1202
1540504688	-
1540504689	1059
1540504690	85
1540504691	65
1540504692	464
1540504693	80
1540504694	87
1540504695	86
1540504696	169
1540504697	157
1540504698	197
1540504699	233
1540504700	628
1540504701	342
1540504702	432
1540504703	595
1540504704	764
1540504705	713
1540504706	266
1540504707	870
1540504708	873
1540504709	295
1540504710	758
1540504711	1047
1540504712	1125
1540504713	1032
1540504714	894
1540504715	867
1540504716	115
1540504717	761
1540504718	791
1540504719	862
1540504720	928
1540504721	915
1540504722	505
1540504723	398
1540504724	857
1540504725	1663
1540504726	2174
1540504727	2049
1540504728	1832
1540504729	1122
1540504730	661
1540504731	1200
1540504732	1005
1540504733	990
1540504734	889
1540504735	324
1540504736	835
1540504737	883
1540504738	1131
1540504739	781
1540504740	260
1540504741	796
1540504742	13633
1540504743	12897
1540504744	11897
1540504745	10904
1540504746	9904
1540504747	8924
1540504748	7925
1540504749	6925
1540504750	5973
1540504751	5028
1540504752	4063
1540504753	3109
1540504754	2140
1540504755	1141
1540504756	151
1540504757	63
1540504758	62
1540504759	63
1540504760	79
1540504761	65
1540504762	64
1540504763	66
1540504764	65
1540504765	63
1540504766	61
1540504767	61
1540504768	62
1540504769	63
1540504770	63
1540504771	74
1540504772	66
1540504773	64
1540504774	63
1540504775	63
1540504776	92
1540504777	67
1540504778	66
1540504779	63
1540504780	94
1540504781	61
1540504782	92
1540504783	62
1540504784	76
1540504785	65
1540504786	69
1540504787	67
1540504788	66
1540504789	66
1540504790	92
1540504791	61
1540504792	66
1540504793	65
1540504794	63
1540504795	89
1540504796	63
1540504797	63
1540504798	63
1540504799	63
1540504800	62
1540504801	65
